CityName,Lat,Lon,Population
Redmond,47.6762,-122.1166,64291
Glens Falls,43.3109,-73.6459,64287
Parkersburg,39.2623,-81.5419,64253
Skokie,42.0359,-87.74,63978
Tulare,36.1996,-119.34,63855
Lakeville,44.6776,-93.2521,63748
Haverhill,42.7838,-71.0871,63639
Pico Rivera,33.9902,-118.0888,63522
Beloit,42.523,-89.0184,63498
Pflugerville,30.4528,-97.6022,63359
Eastvale,33.9617,-117.5802,63211
Port Orange,29.1084,-81.0136,63203
Montebello,34.0155,-118.1108,63192
Encinitas,33.0492,-117.2613,63184
Rowlett,32.9156,-96.5488,62868
Monessen,40.1519,-79.8828,62833
Sebring,27.477,-81.453,62814
Lehi,40.4137,-111.8728,62712
Coon Rapids,45.1755,-93.3094,62656
La Habra,33.9278,-117.9513,62466
Waltham,42.3889,-71.2423,62442
Brentwood,37.9355,-121.7191,62433
Ankeny,41.728,-93.6031,62416
San Luis Obispo,35.2671,-120.6689,62398
Springfield,44.0538,-122.9811,62353
Council Bluffs,41.2369,-95.8517,62316
Castle Rock,39.3761,-104.8534,62276
North Miami,25.9006,-80.1681,62225
Hamilton,39.3938,-84.5653,62092
Mankato,44.1712,-93.9773,61912
Noblesville,40.0353,-86.006,61882
Gadsden,34.009,-86.0156,61656
Moore,35.3294,-97.4758,61523
Burnsville,44.7648,-93.2795,61439
National City,32.6654,-117.0983,61363
Taylor,42.226,-83.2688,61276
Malden,42.4305,-71.0576,61246
Doral,25.8149,-80.3565,61130
Marietta,33.9532,-84.5421,61048
Monterey Park,34.0497,-118.1325,61044
Coconut Creek,26.2803,-80.1842,61010
Rome,34.2662,-85.1862,60966
Dublin,37.7161,-121.8964,60939
Albany,44.6274,-123.0966,60795
Cupertino,37.3168,-122.0465,60777
Morristown,36.2043,-83.3001,60316
Lakewood,47.1628,-122.5299,60296
Gardena,33.8944,-118.3073,60224
Bristol,41.6812,-72.9407,60223
Millcreek,40.6892,-111.8291,60192
Woodland,38.6712,-121.75,60062
La Mesa,32.7703,-117.0204,60021
Taylorsville,40.6569,-111.9493,59992
Benton Harbor,42.1159,-86.4488,59939
West Allis,43.0068,-88.0296,59934
Meriden,41.5367,-72.7943,59927
Chapel Hill,35.9269,-79.039,59862
Pontiac,42.6493,-83.2878,59792
Novi,42.4786,-83.4893,59715
Saint Clair Shores,42.4921,-82.8957,59635
Beckley,37.7878,-81.1841,59629
Sanford,28.7891,-81.2757,59317
Midland,43.6239,-84.2315,59138
Royal Oak,42.5084,-83.1539,59112
Bangor,44.8322,-68.7906,59107
Bartlett,35.2337,-89.8195,59102
San Rafael,37.9905,-122.5222,59070
White Plains,41.022,-73.7548,59047
Goldsboro,35.3777,-77.972,58972
Bowie,38.9575,-76.7421,58859
Huntington Park,33.98,-118.2167,58822
Arcadia,34.1342,-118.0373,58799
Lewiston,44.0915,-70.1681,58796
Columbus,39.2091,-85.918,58771
Orland Park,41.6075,-87.8619,58765
Casa Grande,32.907,-111.7624,58632
Staunton,38.1593,-79.0611,58470
Margate,26.2465,-80.2119,58430
Jefferson City,38.5677,-92.1757,58279
Des Plaines,42.0344,-87.9008,58193
Santee,32.8555,-116.9856,58113
Middletown,41.4458,-74.4228,57973
Hot Springs,34.4902,-93.0498,57819
Medford,42.4234,-71.1087,57797
Walla Walla,46.067,-118.3365,57779
Carson City,39.1512,-119.7474,57525
Hendersonville,36.3063,-86.5997,57517
Titusville,28.5727,-80.8193,57497
Greenwood,39.6019,-86.1073,57375
Midwest City,35.463,-97.371,57308
Manhattan,39.1882,-96.6053,57284
Saint Peters,38.7825,-90.6061,57178
Taunton,41.9036,-71.0943,57139
New Brunswick,40.487,-74.445,57073
East Stroudsburg,41.0023,-75.1779,56771
Smyrna,33.8633,-84.5168,56685
Tinley Park,41.567,-87.8051,56668
Diamond Bar,33.9992,-117.8161,56665
Bradenton,27.49,-82.5743,56508
Fountain Valley,33.7105,-117.9514,56313
Pittsfield,42.4517,-73.2605,56291
Richland,46.2826,-119.2938,56243
Huntersville,35.4057,-80.873,56212
Shoreline,47.7564,-122.3426,56189
Oak Lawn,41.7139,-87.7528,56087
Novato,38.092,-122.5576,55980
Commerce City,39.8642,-104.8434,55923
Hempstead,40.7043,-73.6193,55806
Cartersville,34.1632,-84.8007,55794
Dearborn Heights,42.3164,-83.2769,55758
Kingston,41.9295,-73.9968,55695
Berwyn,41.8433,-87.7909,55550
Chicopee,42.1764,-72.5719,55515
Hazleton,40.9504,-75.9724,55444
Ithaca,42.4442,-76.5032,55439
Highland,34.1113,-117.1653,55342
Lake Havasu City,34.5006,-114.3115,55341
Kettering,39.6957,-84.1496,55175
Euless,32.8508,-97.0798,55174
Hoboken,40.7453,-74.0279,55131
Palm Beach Gardens,26.8488,-80.1656,55036
Watertown,43.9734,-75.9094,54980
Grants Pass,42.4333,-123.3317,54973
Blue Springs,39.0124,-94.2722,54945
Paramount,33.8976,-118.1651,54909
West Haven,41.2739,-72.9671,54843
Colton,34.0538,-117.3254,54828
Caldwell,43.6458,-116.6591,54660
Fond du Lac,43.772,-88.4396,54629
Arroyo Grande,35.1241,-120.5845,54620
Cathedral City,33.8363,-116.4642,54596
Cape Girardeau,37.3108,-89.5596,54588
Rosemead,34.0688,-118.0823,54554
Delano,35.767,-119.2637,54471
Stonecrest,33.6843,-84.1373,54471
Twin Falls,42.5645,-114.4611,54455
Williamsport,41.2398,-77.0371,54389
Eagle Pass,28.7118,-100.4832,54299
Normal,40.522,-88.9877,54284
West New York,40.7856,-74.0093,54227
Leesburg,39.1058,-77.5544,54215
Beaufort,32.4487,-80.7103,54207
Parker,39.5083,-104.7755,54202
Southaven,34.9514,-89.9787,54031
Brunswick,31.145,-81.474,54017
Revere,42.4191,-71.0035,53993
Grapevine,32.9343,-97.0744,53982
Bozeman,45.6828,-111.0548,53949
Mount Prospect,42.0653,-87.937,53930
Elyria,41.3761,-82.1063,53883
Yucaipa,34.0336,-117.0426,53683
DeSoto,32.5992,-96.8633,53568
Lenexa,38.9609,-94.8018,53553
Brookhaven,33.8746,-84.3314,53518
West Sacramento,38.5556,-121.5504,53512
Lewiston,46.3935,-116.9934,53436
Grand Island,40.9214,-98.3584,53424
Bellevue,41.1535,-95.9357,53424
Wheaton,41.8561,-88.1083,53373
Tigard,45.4237,-122.7844,53148
Minnetonka,44.9332,-93.4617,53085
Peabody,42.5335,-70.9724,52987
City of Milford (balance),41.2253,-73.0624,52970
Palm Desert,33.7378,-116.3695,52932
Lompoc,34.6618,-120.4714,52856
Pinellas Park,27.8588,-82.7076,52854
Perth Amboy,40.5203,-74.2724,52823
Farmington,36.7555,-108.1823,52555
Glendora,34.1449,-117.8468,52445
Apple Valley,44.7458,-93.2006,52435
Chambersburg,39.9315,-77.6556,52418
Oak Park,41.8872,-87.7899,52261
Placentia,33.8807,-117.8553,52157
Edina,44.8914,-93.3602,51958
Kentwood,42.8852,-85.5925,51747
Burien,47.4762,-122.3393,51671
Aliso Viejo,33.5792,-117.729,51671
Sierra Vista,31.563,-110.3153,51571
Hoffman Estates,42.0638,-88.1463,51567
Apopka,28.7015,-81.5308,51564
Florissant,38.7996,-90.3269,51443
Bloomsburg,41.0027,-76.4561,51356
Plainfield,40.6154,-74.4157,51327
Saint Cloud,28.2303,-81.2849,51282
Coral Gables,25.7037,-80.2715,51095
Cerritos,33.8677,-118.0686,51020
Hinesville,31.8247,-81.6135,51001
New Bern,35.0955,-77.0724,50617
Apex,35.7248,-78.8659,50451
Summerville,33.0005,-80.1788,50388
Collierville,35.0474,-89.699,50286
Methuen,42.734,-71.1889,50259
Lakewood,41.4824,-81.8008,50249
Helena,46.5964,-112.0197,50227
Poway,32.9871,-117.0201,50041
Smyrna,35.9727,-86.5244,49969
Minot,48.2374,-101.278,49884
Azusa,34.1386,-117.9124,49864
Wylie,33.0364,-96.516,49826
Traverse City,44.7547,-85.6035,49806
Lacey,47.045,-122.7931,49748
Dunwoody,33.9418,-84.3122,49609
Troy,42.7354,-73.6751,49565
Downers Grove,41.7949,-88.017,49540
Bullhead City,35.1205,-114.546,49531
Bedford,32.8464,-97.135,49486
Wilson,35.731,-77.9283,49372
Bentonville,36.358,-94.2287,49298
Murray,40.6498,-111.8875,49295
Cuyahoga Falls,41.1641,-81.5206,49247
Leander,30.5721,-97.8596,49234
Mishawaka,41.6734,-86.1668,49177
Roswell,33.373,-104.5294,49119
Monroe,41.9154,-83.3849,49115
La Mirada,33.9025,-118.0093,49095
Cypress,33.8171,-118.0386,49064
Cumberland,39.6515,-78.7585,49033
Saint Louis Park,44.9488,-93.3649,49029
Reedley,36.5983,-119.4473,48970
Pascagoula,30.3665,-88.5507,48946
Madison,34.7113,-86.7617,48861
East Lansing,42.748,-84.4835,48844
Portage,42.2,-85.5906,48816
Kannapolis,35.4764,-80.6404,48806
Rancho Santa Margarita,33.6318,-117.5989,48793
Cedar Hill,32.5809,-96.9592,48710
Lawrence,39.8674,-85.9904,48704
Ceres,37.5953,-120.9625,48697
Uniontown,39.8994,-79.7243,48657
Rio Grande City,26.3808,-98.8215,48633
Paducah,37.0711,-88.6436,48629
Cookeville,36.1484,-85.5114,48587
Findlay,41.0467,-83.6379,48582
Stillwater,36.1315,-97.0739,48550
Danville,40.1423,-87.6114,48518
Covina,34.0903,-117.8817,48462
Niagara Falls,43.0921,-79.0147,48460
Enid,36.4061,-97.8701,48325
Wauwatosa,43.0615,-88.0347,48277
San Jacinto,33.797,-116.9915,48254
Palm Springs,33.8013,-116.5381,48142
Morehead City,34.7307,-76.7383,48125
Littleton,39.5911,-105.0194,47734
Draper,40.4956,-111.8607,47710
Lincoln,38.8759,-121.2916,47674
Glenview,42.0825,-87.8216,47659
Dublin,40.1111,-83.1452,47619
East Providence,41.8063,-71.3565,47600
Chesterfield,38.6588,-90.5805,47588
Newark,37.5204,-122.0312,47531
Roseville,42.5074,-82.9369,47501
Jeffersonville,38.3377,-85.7026,47383
Keller,32.9337,-97.2255,47266
Sahuarita,31.9328,-110.9654,47229
Euclid,41.5904,-81.5188,47201
Sandusky,41.4437,-82.7149,47188
Carrollton,33.5818,-85.0837,47140
Danville,36.5831,-79.4088,47135
Mentor,41.6895,-81.3361,47121
Beaumont,33.9059,-116.9763,46967
Beavercreek,39.731,-84.0624,46948
Pine Bluff,34.2116,-92.0178,46850
Salina,38.8137,-97.6143,46782
Maricopa,33.0404,-112.0005,46741
New Philadelphia,40.486,-81.4402,46736
Elmhurst,41.8973,-87.9432,46662
Galveston,29.2487,-94.891,46561
Little Elm,33.1844,-96.9292,46548
Leavenworth,39.3233,-94.9244,46517
Middletown,41.5476,-72.6549,46478
Ocoee,28.5785,-81.5337,46402
Everett,42.4064,-71.0545,46324
West Lafayette,40.4432,-86.9239,46269
Hollister,36.8563,-121.3981,46183
Burleson,32.5173,-97.3346,46145
Lufkin,31.3217,-94.7277,45912
Biloxi,30.4422,-88.9512,45908
Oroville,39.4999,-121.5634,45655
Fort Pierce,27.4256,-80.3425,45581
Bothell,47.7736,-122.2044,45533
Coachella,33.6905,-116.143,45443
Sayreville,40.4656,-74.3237,45325
Marion,40.5933,-83.1236,45324
Hackensack,40.889,-74.0461,45248
Tupelo,34.2691,-88.7318,45231
Cutler Bay,25.5765,-80.3357,45101
Morgan Hill,37.1324,-121.641,45037
Oakland Park,26.1779,-80.1527,45035
Eureka,40.7941,-124.1568,45010
Manitowoc,44.0991,-87.6811,44932
Quincy,39.9335,-91.3797,44860
Marana,32.4355,-111.1558,44792
Danville,37.8121,-121.9698,44786
Strongsville,41.3128,-81.8313,44744
Farmington,37.7821,-90.4287,44664
Selma,36.5744,-119.6157,44626
Attleboro,41.9311,-71.295,44590
Cleveland Heights,41.5112,-81.5636,44562
Del Rio,29.3706,-100.8798,44424
Haltom City,32.8176,-97.2707,44417
Oro Valley,32.4223,-110.9767,44350
Pinehurst,35.1922,-79.4682,44299
Altamonte Springs,28.6615,-81.3952,44277
Kingman,35.217,-114.0105,44212
Rockwall,32.9169,-96.4377,44208
Lancaster,39.7249,-82.6049,44200
North Lauderdale,26.2113,-80.2209,44198
North Miami Beach,25.9302,-80.1659,44124
Bountiful,40.8722,-111.8647,44107
Roseburg,43.2229,-123.3519,43948
Plainfield,41.6203,-88.2261,43926
Adrian,41.8994,-84.0446,43877
Lombard,41.874,-88.0158,43745
Desert Hot Springs,33.9551,-116.543,43730
Urbandale,41.639,-93.7814,43592
Winder,33.9917,-83.7218,43583
Winter Garden,28.5421,-81.5966,43536
Stevens Point,44.5241,-89.5508,43520
Freeport,40.6515,-73.585,43508
Kyle,29.9938,-97.8859,43480
Salem,42.5129,-70.902,43415
Riverton,40.5176,-111.9635,43344
San Bruno,37.6254,-122.4313,43299
Peachtree Corners,33.967,-84.2319,43268
Moorhead,46.8674,-96.746,43122
Linden,40.6251,-74.2381,43056
Hutchinson,38.0671,-97.9081,42940
Concord,43.2305,-71.5595,42935
Clovis,34.4376,-103.1923,42875
Rohnert Park,38.348,-122.6964,42838
Ormond Beach,29.296,-81.1003,42816
Brea,33.9255,-117.8654,42777
Bell Gardens,33.9663,-118.155,42747
Prescott,34.5849,-112.4475,42731
The Colony,33.0926,-96.8976,42721
Kearny,40.7528,-74.1202,42670
Brentwood,35.9917,-86.7758,42667
Goose Creek,32.9922,-80.0052,42619
Fairfield,39.3301,-84.5405,42566
Spring Hill,35.7435,-86.912,42563
Richmond,39.8318,-84.8905,42508
Klamath Falls,42.2192,-121.7755,42463
Rancho Palos Verdes,33.7554,-118.3636,42364
Weatherford,32.7538,-97.7712,42278
Wake Forest,35.9631,-78.5143,42269
Moline,41.482,-90.4919,42231
Edmonds,47.8114,-122.3533,42209
Greenwood,34.1944,-82.1543,42174
Urbana,40.1106,-88.1972,41989
Zanesville,39.9567,-82.0133,41969
Coppell,32.9639,-96.9907,41941
Beverly,42.5681,-70.8627,41816
Woonsocket,42.001,-71.4993,41759
Oakley,37.9929,-121.6951,41714
Westfield,42.1382,-72.7561,41700
Bluefield,37.2605,-81.2155,41653
Belleville,38.5165,-89.9899,41649
Centralia,46.7226,-122.9695,41643
McMinnville,45.211,-123.1918,41583
Cedar Falls,42.5195,-92.4534,41570
Campbell,37.2803,-121.9542,41544
Manassas,38.7479,-77.4839,41501
Clarksburg,39.2863,-80.323,41453
Shelton,41.306,-73.1383,41397
La Quinta,33.6536,-116.2785,41304
Jamestown,42.0975,-79.2366,41236
Buffalo Grove,42.1673,-87.9616,41226
Marion,40.5497,-85.66,41165
Bartlett,41.9804,-88.2071,41149
Pottsville,40.6798,-76.2092,41138
Grove City,39.866,-83.0692,41022
Puyallup,47.1794,-122.2902,41001
Maplewood,44.984,-93.0247,40918
Shakopee,44.7744,-93.4765,40893
Wilkes-Barre,41.2468,-75.8759,40806
Fitchburg,42.5912,-71.8156,40793
Oviedo,28.6579,-81.187,40785
Hobbs,32.7282,-103.16,40614
Muskogee,35.743,-95.3566,40588
Torrington,41.8349,-73.1282,40583
Brighton,39.9714,-104.7966,40562
Apache Junction,33.3985,-111.5351,40538
San Gabriel,34.0948,-118.099,40514
Covington,39.0334,-84.5166,40455
Crystal Lake,42.2334,-88.3352,40421
Weslaco,26.1668,-97.9859,40358
Calexico,32.6849,-115.4944,40351
Holyoke,42.2126,-72.6411,40341
La Puente,34.0323,-117.9533,40322
Chelsea,42.3959,-71.0325,40227
Richmond,37.7241,-84.2928,40111
Schertz,29.565,-98.2539,40092
Statesboro,32.4376,-81.775,40090
Carol Stream,41.9183,-88.1309,39989
Streamwood,42.0209,-88.1778,39978
Marlborough,42.3494,-71.5468,39873
Friendswood,29.5112,-95.1979,39839
Hallandale Beach,25.9854,-80.1423,39831
New Castle,40.9956,-80.3458,39742
New Berlin,42.9726,-88.1291,39740
Westerville,40.1241,-82.9209,39737
Woburn,42.4869,-71.1543,39701
Romeoville,41.6317,-88.1,39632
Bartlesville,36.7356,-95.9451,39568
Warren,41.2388,-80.8177,39562
Huntsville,30.705,-95.5545,39542
Westfield,40.0322,-86.154,39493
Duncanville,32.646,-96.9127,39487
Spanish Fork,40.1102,-111.6405,39443
Wentzville,38.8164,-90.867,39414
Marion,42.0452,-91.5847,39400
Lancaster,32.5922,-96.7737,39386
Annapolis,38.9706,-76.5047,39321
Keizer,45.0028,-123.0241,39315
Culver City,34.0058,-118.3968,39283
Montclair,34.0714,-117.6981,39276
Delaware,40.2866,-83.0747,39267
Herriman,40.4898,-112.0169,39224
Lake Oswego,45.4129,-122.7002,39196
Queen Creek,33.2368,-111.6393,39184
Germantown,35.083,-89.7824,39141
Los Banos,37.0631,-120.8405,39122
Pacifica,37.6112,-122.4781,39087
Asheboro,35.7158,-79.8128,39076
Hurst,32.8353,-97.1808,39051
Indian Trail,35.0699,-80.6453,38980
Northglenn,39.9106,-104.9783,38928
Milton,34.1353,-84.3138,38924
Newnan,33.3763,-84.7758,38909
Pleasant Grove,40.3714,-111.7411,38845
Enterprise,31.3276,-85.8459,38737
Plant City,28.0144,-82.12,38714
Frankfort,38.1924,-84.8644,38664
Roy,41.1716,-112.0479,38595
Royal Palm Beach,26.7037,-80.2242,38592
Columbia,35.6225,-87.0478,38577
Wheeling,42.1308,-87.9239,38562
Stanton,33.8002,-117.9935,38528
Butler,40.8615,-79.8962,38447
Martinez,37.9985,-122.116,38373
Meridian,32.3846,-88.6897,38294
Lynnwood,47.8285,-122.3034,38273
Aventura,25.9566,-80.1371,38202
Junction City,39.0272,-96.8497,38178
Carpentersville,42.1227,-88.2894,38162
Rock Island,41.4699,-90.5827,38110
Lake Worth,26.6194,-80.059,38107
Brookfield,43.064,-88.1232,38045
Huber Heights,39.8595,-84.113,37986
Hanover Park,41.9819,-88.1447,37982
Valley Stream,40.6647,-73.7044,37935
Oswego,43.4516,-76.5005,37917
Fort Lee,40.8509,-73.9712,37907
Reynoldsburg,39.9587,-82.7944,37847
Mooresville,35.5851,-80.8264,37820
Moses Lake,47.1285,-119.2741,37774
Rosenberg,29.544,-95.8199,37661
Forney,32.7447,-96.4519,37521
Park Ridge,42.0125,-87.8436,37494
Issaquah,47.5421,-122.0445,37487
Menomonee Falls,43.1487,-88.1227,37443
Olive Branch,34.9608,-89.8478,37435
London,37.1209,-84.0804,37424
Gallatin,36.3783,-86.4696,37351
Albertville,34.2631,-86.2106,37220
Mount Pleasant,43.5966,-84.7759,37206
Farmers Branch,32.9272,-96.8804,37088
West Hollywood,34.0883,-118.3719,37080
Monrovia,34.165,-117.9921,37061
Kalispell,48.2155,-114.3262,37024
San Juan,26.1904,-98.152,36981
Wildomar,33.6173,-117.2582,36932
Crestview,30.7479,-86.5785,36880
Greenfield,42.9619,-88.0051,36827
Addison,41.9314,-88.0085,36820
Moorpark,34.2855,-118.877,36802
Cottage Grove,44.8161,-92.9274,36793
Portage,41.5866,-87.1792,36672
Lincoln Park,42.2433,-83.1811,36655
Winter Springs,28.689,-81.2708,36635
Calumet City,41.6133,-87.5502,36633
Portsmouth,38.7539,-82.9446,36622
Cedar City,37.6835,-113.0957,36592
Dunedin,28.0328,-82.7866,36545
New Albany,38.3078,-85.8242,36461
Saint Marys,30.7567,-81.5722,36447
Temple City,34.1022,-118.0579,36367
Oregon City,45.3418,-122.5938,36360
Oak Creek,42.8803,-87.9008,36354
Roseville,45.0155,-93.1544,36314
Phenix City,32.4587,-85.0251,36219
Owasso,36.2886,-95.8319,36215
Cleburne,32.3562,-97.4146,36193
Richfield,44.8762,-93.2833,36151
Franklin,42.8854,-88.0104,36143
Tucker,33.8436,-84.202,36130
Lauderdale Lakes,26.1683,-80.2017,36069
San Juan Capistrano,33.5009,-117.6544,36064
Claremont,34.1259,-117.7153,36015
Hilliard,40.0352,-83.1577,35939
Manhattan Beach,33.8895,-118.3972,35924
La Grange,33.0276,-85.0383,35918
Shawnee,35.3525,-96.9647,35833
Bettendorf,41.5656,-90.4764,35813
Bell,33.9801,-118.1798,35811
Benton,34.577,-92.5716,35789
Watertown,42.37,-71.1775,35756
Cooper City,26.0464,-80.2862,35732
La Vergne,36.0209,-86.5574,35717
West Fargo,46.8566,-96.9047,35708
Georgetown,38.2253,-84.5481,35586
Wildwood,38.5798,-90.6697,35501
Prattville,32.4604,-86.4589,35498
Inver Grove Heights,44.8247,-93.0596,35392
La Porte,29.669,-95.0483,35371
Waxahachie,32.4036,-96.8428,35340
Paradise,39.7558,-121.6063,35337
Upper Arlington,40.0272,-83.0704,35337
Gahanna,40.0251,-82.8637,35297
East Point,33.6696,-84.47,35282
Woodburn,45.1476,-122.8585,35267
Peachtree City,33.3943,-84.5711,35262
Holly Springs,35.6542,-78.8402,35223
El Mirage,33.5905,-112.3271,35216
Clermont,28.5403,-81.7296,35211
Nacogdoches,31.6135,-94.6528,35192
Granbury,32.4483,-97.7685,35138
Monroe,35.0061,-80.5593,35065
Lockport,43.1698,-78.6956,35011
Pleasant Hill,37.954,-122.0759,34987
Merrillville,41.4728,-87.3197,34871
Brunswick,41.2464,-81.8198,34867
Oswego,41.6834,-88.3372,34833
Auburn,38.895,-121.0778,34818
Stow,41.1765,-81.4344,34769
Mount Juliet,36.1993,-86.5115,34726
Riviera Beach,26.7814,-80.074,34674
Oak Harbor,48.2965,-122.633,34663
Leawood,38.9076,-94.6258,34659
Grass Valley,39.2237,-121.0521,34650
Sanford,35.4822,-79.1773,34557
University City,38.6657,-90.3315,34549
Norristown,40.1224,-75.3399,34510
Beverly Hills,34.0786,-118.4021,34484
Foster City,37.5553,-122.2659,34412
Englewood,39.6468,-104.9942,34407
Galesburg,40.9506,-90.3763,34406
Kearney,40.7008,-99.0846,34386
Gillette,44.2779,-105.5004,34378
Russellville,35.2761,-93.1383,34373
Menlo Park,37.4686,-122.1671,34357
Kennesaw,34.0262,-84.6177,34344
San Dimas,34.1082,-117.809,34326
Vestavia Hills,33.4519,-86.7436,34291
Middletown,39.4452,-75.7165,34132
Sonoma,38.2902,-122.4598,34089
Chester,39.8456,-75.3719,34077
Adelanto,34.5815,-117.4395,34066
Glendale Heights,41.9196,-88.0784,34058
Socorro,31.6385,-106.2601,34048
Tooele,40.5394,-112.3082,34029
Lebanon,36.2038,-86.3466,34027
Cottonwood Heights,40.6137,-111.8144,33996
Dana Point,33.4733,-117.6969,33934
Deer Park,29.6898,-95.1151,33891
Newark,39.6776,-75.7573,33858
Bridgeton,39.4286,-75.2281,33856
Salisbury,35.6657,-80.491,33849
Arcata,40.862,-124.0754,33806
Long Beach,40.5887,-73.666,33750
Fair Lawn,40.9359,-74.1177,33710
Douglasville,33.7384,-84.7074,33675
Woodridge,41.7369,-88.0408,33598
Fairborn,39.801,-84.0094,33541
Franklin,41.1101,-74.5886,33532
Laramie,41.3099,-105.6086,33508
North Ridgeville,41.3851,-82.0194,33436
University Place,47.2148,-122.546,33401
Northbrook,42.1292,-87.8353,33400
Valparaiso,41.4781,-87.0507,33376
Martinsville,36.6827,-79.8636,33363
Springville,40.1638,-111.6206,33294
Post Falls,47.7202,-116.9397,33290
Pullman,46.7342,-117.1661,33276
Mason,39.3572,-84.3022,33235
Goshen,41.5741,-85.8304,33220
Midvale,40.6148,-111.8928,33208
Alabaster,33.2197,-86.8225,33202
Foley,30.3987,-87.6646,33113
Lawndale,33.8884,-118.3531,33078
Estero,26.4277,-81.7951,33048
Calhoun,34.4927,-84.9395,33029
Fairmont,39.4768,-80.1491,32988
Andover,45.2571,-93.3265,32902
Sun Prairie,43.1829,-89.2353,32894
Plainfield,39.6957,-86.3706,32865
Carlsbad,32.4067,-104.2376,32848
Key West,24.5636,-81.7769,32820
Warsaw,41.2443,-85.8479,32813
Lake Stevens,48.0029,-122.096,32785
Elk Grove Village,42.0062,-87.9929,32776
Alamogordo,32.8834,-105.9627,32745
Pekin,40.5677,-89.6263,32731
Spring Valley,41.1151,-74.0485,32724
Saint Charles,41.9193,-88.311,32714
Copperas Cove,31.1192,-97.9141,32706
Ridgecrest,35.6308,-117.6621,32579
Bowling Green,41.3773,-83.65,32572
Eastpointe,42.4657,-82.9461,32511
DeLand,29.0226,-81.2875,32506
La Verne,34.1208,-117.7702,32461
Bethel Park,40.3239,-80.0364,32404
Garfield,40.8791,-74.1085,32393
Massillon,40.7839,-81.5256,32342
Florence,38.99,-84.647,32305
College Park,38.9962,-76.9337,32303
Westlake,41.4524,-81.9295,32297
Eagle Mountain,40.3137,-112.0114,32204
Oxford,34.3609,-89.5286,32203
Parkland,26.3218,-80.2532,32202
Rome,43.226,-75.4909,32185
Starkville,33.4608,-88.8297,32164
Matthews,35.1195,-80.7101,32117
Dania Beach,26.0594,-80.1641,32030
Coos Bay,43.3789,-124.233,32030
Southlake,32.9545,-97.1503,31824
Princeton,40.3562,-74.6693,31822
Kaysville,41.029,-111.9456,31776
Alliance,40.9107,-81.1189,31758
Petersburg,37.2043,-77.3913,31750
